"weight";"lat";"lon"
"6";"48.1";"11.853"
"6";"48.09";"16.943"
"6";"48.09";"16.213"
"6";"48.09";"16.183"
"6";"48.09";"16.173"
"6";"48.09";"16.093"
"6";"48.09";"15.953"
"6";"48.09";"15.873"
"6";"48.09";"14.013"
"6";"48.09";"13.653"
"6";"48.09";"13.593"
"6";"48.09";"13.553"
"6";"48.09";"13.513"
"6";"48.09";"13.403"
"6";"48.09";"12.463"
"6";"48.09";"12.203"
"6";"48.09";"12.183"
"6";"48.09";"12.163"
"6";"48.09";"12.093"
"6";"48.09";"12.073"
"6";"48.09";"12.043"
"6";"48.09";"12.033"
"6";"48.09";"12.023"
"6";"48.09";"11.903"
"6";"48.09";"11.793"
"6";"48.08";"16.983"
"6";"48.08";"16.173"
"6";"48.08";"16.043"
"6";"48.08";"15.903"
"6";"48.08";"13.753"
"6";"48.08";"13.613"
"6";"48.08";"13.463"
"6";"48.08";"13.423"
"6";"48.08";"13.053"
"6";"48.08";"12.853"
"6";"48.08";"12.573"
"6";"48.08";"12.483"
"6";"48.08";"12.423"
"6";"48.08";"12.263"
"6";"48.08";"12.083"
"6";"48.08";"12.013"
"6";"48.08";"11.883"
"6";"48.08";"11.843"
"6";"48.07";"16.243"
"6";"48.07";"16.053"
"6";"48.07";"15.933"
"6";"48.07";"15.773"
"6";"48.07";"13.703"
"6";"48.07";"13.593"
"6";"48.07";"13.503"
"6";"48.07";"13.413"
"6";"48.07";"13.173"
"6";"48.07";"13.153"
"6";"48.07";"12.843"
"6";"48.07";"12.643"
"6";"48.07";"12.603"
"6";"48.07";"12.593"
"6";"48.07";"12.563"
"6";"48.07";"12.533"
"6";"48.07";"12.503"
"6";"48.07";"12.323"
"6";"48.07";"12.213"
"6";"48.07";"11.953"
"6";"48.07";"11.713"
"6";"48.07";"11.613"
"6";"48.06";"16.222"
"6";"48.06";"16.113"
"6";"48.06";"16.063"
"6";"48.06";"15.703"
"6";"48.06";"13.423"
"6";"48.06";"13.373"
"6";"48.06";"13.003"
"6";"48.06";"12.993"
"6";"48.06";"12.933"
"6";"48.06";"12.863"
"6";"48.06";"12.643"
"6";"48.06";"12.583"
"6";"48.06";"12.543"
"6";"48.06";"12.483"
"6";"48.06";"12.263"
"6";"48.06";"12.253"
"6";"48.06";"12.213"
"6";"48.06";"11.823"
"6";"48.05";"16.253"
"6";"48.05";"16.213"
"6";"48.05";"15.863"
"6";"48.05";"15.803"
"6";"48.05";"14.443"
"6";"48.05";"14.433"
"6";"48.05";"13.823"
"6";"48.05";"13.683"
"6";"48.05";"13.633"
"6";"48.05";"13.623"
"6";"48.05";"13.613"
"6";"48.05";"13.603"
"6";"48.05";"13.393"
"6";"48.05";"13.343"
"6";"48.05";"13.083"
"6";"48.05";"12.953"
"6";"48.05";"12.753"
"6";"48.05";"12.493"
"6";"48.05";"12.273"
"6";"48.05";"12.123"
"6";"48.05";"11.873"
"6";"48.05";"11.753"
"6";"48.05";"11.623"
"6";"48.04";"16.273"
"6";"48.04";"16.123"
"6";"48.04";"15.983"
"6";"48.04";"15.973"
"6";"48.04";"13.783"
"6";"48.04";"13.593"
"6";"48.04";"13.563"
"6";"48.04";"13.483"
"6";"48.04";"13.043"
"6";"48.04";"12.653"
"6";"48.04";"12.583"
"6";"48.04";"12.553"
"6";"48.04";"12.303"
"6";"48.04";"12.253"
"6";"48.04";"12.223"
"6";"48.04";"12.143"
"6";"48.04";"12.093"
"6";"48.04";"11.973"
"6";"48.04";"11.773"
"6";"48.04";"11.643"
"6";"48.03";"16.353"
"6";"48.03";"16.303"
"6";"48.03";"16.222"
"6";"48.03";"16.173"
"6";"48.03";"16.093"
"6";"48.03";"16.013"
"6";"48.03";"15.793"
"6";"48.03";"13.793"
"6";"48.03";"13.673"
"6";"48.03";"13.563"
"6";"48.03";"13.423"
"6";"48.03";"13.253"
"6";"48.03";"13.113"
"6";"48.03";"13.103"
"6";"48.03";"12.983"
"6";"48.03";"12.813"
"6";"48.03";"12.673"
"6";"48.03";"12.173"
"6";"48.03";"12.043"
"6";"48.03";"12.013"
"6";"48.02";"16.403"
"6";"48.02";"16.383"
"6";"48.02";"16.363"
"6";"48.02";"16.313"
"6";"48.02";"16.193"
"6";"48.02";"15.983"
"6";"48.02";"13.733"
"6";"48.02";"13.613"
"6";"48.02";"13.543"
"6";"48.02";"13.533"
"6";"48.02";"13.503"
"6";"48.02";"13.483"
"6";"48.02";"13.363"
"6";"48.02";"13.183"
"6";"48.02";"12.803"
"6";"48.02";"12.793"
"6";"48.02";"12.753"
"6";"48.02";"12.743"
"6";"48.02";"12.703"
"6";"48.02";"12.683"
"6";"48.02";"12.323"
"6";"48.02";"12.133"
"6";"48.02";"12.093"
"6";"48.02";"12.083"
"6";"48.02";"11.933"
"6";"48.02";"11.893"
"6";"48.02";"11.813"
"6";"48.02";"11.663"
"6";"48.01";"16.343"
"6";"48.01";"16.313"
"6";"48.01";"16.303"
"6";"48.01";"16.222"
"6";"48.01";"16.163"
"6";"48.01";"15.913"
"6";"48.01";"15.903"
"6";"48.01";"15.773"
"6";"48.01";"15.763"
"6";"48.01";"13.793"
"6";"48.01";"13.593"
"6";"48.01";"13.373"
"6";"48.01";"13.363"
"6";"48.01";"12.833"
"6";"48.01";"12.743"
"6";"48.01";"12.613"
"6";"48.01";"12.143"
"6";"48.01";"12.013"
"6";"48.01";"11.963"
"6";"48.01";"11.913"
"6";"48.01";"11.703"
"6";"48.01";"11.593"
"6";"48";"16.353"
"6";"48";"15.993"
"6";"48";"15.903"
"6";"48";"13.843"
"6";"48";"13.693"
"6";"48";"12.843"
"6";"48";"12.763"
"6";"48";"12.673"
"6";"48";"12.623"
"6";"48";"12.183"
"6";"48";"12.103"
"6";"48";"11.873"
"6";"48";"11.803"
"6";"48";"11.733"
"6";"48";"11.713"
"6";"48";"11.693"
"6";"48";"11.193"
"6";"47.99";"16.433"
"6";"47.99";"16.423"
"6";"47.99";"16.303"
"6";"47.99";"16.222"
"6";"47.99";"16.093"
"6";"47.99";"15.853"
"6";"47.99";"15.843"
"6";"47.99";"13.853"
"6";"47.99";"13.743"
"6";"47.99";"13.123"
"6";"47.99";"13.093"
"6";"47.99";"12.703"
"6";"47.99";"12.623"
"6";"47.99";"12.083"
"6";"47.99";"12.033"
"6";"47.99";"12.023"
"6";"47.99";"11.943"
"6";"47.99";"11.733"
"6";"47.99";"11.723"
"6";"47.99";"11.713"
"6";"47.99";"11.673"
"6";"47.99";"11.663"
"6";"47.99";"11.163"
"6";"47.99";"11.153"
"6";"47.98";"16.143"
"6";"47.98";"16.113"
"6";"47.98";"16.013"
"6";"47.98";"15.943"
"6";"47.98";"15.883"
"6";"47.98";"15.863"
"6";"47.98";"15.853"
"6";"47.98";"15.423"
"6";"47.98";"13.923"
"6";"47.98";"13.893"
"6";"47.98";"13.853"
"6";"47.98";"13.693"
"6";"47.98";"13.633"
"6";"47.98";"13.203"
"6";"47.98";"13.083"
"6";"47.98";"12.943"
"6";"47.98";"12.083"
"6";"47.98";"11.933"
"6";"47.98";"11.893"
"6";"47.98";"11.103"
"6";"47.97";"16.283"
"6";"47.97";"16.183"
"6";"47.97";"15.913"
"6";"47.97";"15.893"
"6";"47.97";"13.903"
"6";"47.97";"13.753"
"6";"47.97";"13.683"
"6";"47.97";"13.563"
"6";"47.97";"13.383"
"6";"47.97";"12.953"
"6";"47.97";"12.713"
"6";"47.97";"12.643"
"6";"47.97";"12.543"
"6";"47.97";"12.253"
"6";"47.97";"12.183"
"6";"47.97";"12.103"
"6";"47.97";"12.083"
"6";"47.97";"11.893"
"6";"47.97";"11.813"
"6";"47.97";"11.743"
"6";"47.97";"11.573"
"6";"47.96";"16.313"
"6";"47.96";"16.213"
"6";"47.96";"16.203"
"6";"47.96";"15.853"
"6";"47.96";"15.763"
"6";"47.96";"13.893"
"6";"47.96";"13.773"
"6";"47.96";"13.743"
"6";"47.96";"13.703"
"6";"47.96";"13.433"
"6";"47.96";"13.263"
"6";"47.96";"13.243"
"6";"47.96";"13.133"
"6";"47.96";"13.103"
"6";"47.96";"12.773"
"6";"47.96";"12.683"
"6";"47.96";"12.673"
"6";"47.96";"12.453"
"6";"47.96";"12.163"
"6";"47.96";"12.113"
"6";"47.96";"12.103"
"6";"47.96";"12.023"
"6";"47.96";"12.003"
"6";"47.96";"11.993"
"6";"47.96";"11.873"
"6";"47.96";"11.713"
"6";"47.96";"11.563"
"6";"47.95";"16.333"
"6";"47.95";"16.243"
"6";"47.95";"15.843"
"6";"47.95";"15.793"
"6";"47.95";"14.323"
"6";"47.95";"13.933"
"6";"47.95";"13.843"
"6";"47.95";"13.673"
"6";"47.95";"13.643"
"6";"47.95";"13.463"
"6";"47.95";"13.423"
"6";"47.95";"13.183"
"6";"47.95";"13.123"
"6";"47.95";"13.113"
"6";"47.95";"12.693"
"6";"47.95";"12.683"
"6";"47.95";"12.113"
"6";"47.95";"12.083"
"6";"47.95";"12.023"
"6";"47.95";"11.983"
"6";"47.95";"11.973"
"6";"47.95";"11.743"
"6";"47.95";"11.643"
"6";"47.95";"11.633"
"6";"47.95";"11.553"
"6";"47.94";"16.503"
"6";"47.94";"16.433"
"6";"47.94";"16.403"
"6";"47.94";"16.073"
"6";"47.94";"15.833"
"6";"47.94";"15.803"
"6";"47.94";"15.463"
"6";"47.94";"14.293"
"6";"47.94";"13.653"
"6";"47.94";"13.593"
"6";"47.94";"13.583"
"6";"47.94";"13.443"
"6";"47.94";"13.293"
"6";"47.94";"13.283"
"6";"47.94";"13.193"
"6";"47.94";"12.673"
"6";"47.94";"12.033"
"6";"47.94";"11.933"
"6";"47.94";"11.753"
"6";"47.94";"11.653"
"6";"47.94";"11.203"
"6";"47.93";"16.613"
"6";"47.93";"16.603"
"6";"47.93";"16.543"
"6";"47.93";"16.533"
"6";"47.93";"16.273"
"6";"47.93";"16.093"
"6";"47.93";"15.923"
"6";"47.93";"15.903"
"6";"47.93";"15.773"
"6";"47.93";"15.743"
"6";"47.93";"14.303"
"6";"47.93";"13.433"
"6";"47.93";"13.413"
"6";"47.93";"13.293"
"6";"47.93";"13.273"
"6";"47.93";"13.123"
"6";"47.93";"13.073"
"6";"47.93";"13.033"
"6";"47.93";"12.843"
"6";"47.93";"12.713"
"6";"47.93";"12.353"
"6";"47.93";"12.233"
"6";"47.93";"12.133"
"6";"47.93";"11.783"
"6";"47.93";"11.773"
"6";"47.93";"11.673"
"6";"47.93";"11.593"
"6";"47.93";"11.583"
"6";"47.93";"11.553"
"6";"47.92";"16.423"
"6";"47.92";"16.123"
"6";"47.92";"16.113"
"6";"47.92";"15.933"
"6";"47.92";"15.913"
"6";"47.92";"15.873"
"6";"47.92";"13.663"
"6";"47.92";"13.343"
"6";"47.92";"13.233"
"6";"47.92";"12.843"
"6";"47.92";"12.833"
"6";"47.92";"12.693"
"6";"47.92";"12.573"
"6";"47.92";"12.383"
"6";"47.92";"12.153"
"6";"47.92";"12.063"
"6";"47.92";"12.053"
"6";"47.92";"12.033"
"6";"47.92";"11.853"
"6";"47.92";"11.753"
"6";"47.92";"11.613"
"6";"47.92";"11.333"
"6";"47.91";"16.313"
"6";"47.91";"16.133"
"6";"47.91";"15.933"
"6";"47.91";"15.813"
"6";"47.91";"15.573"
"6";"47.91";"14.293"
"6";"47.91";"14.193"
"6";"47.91";"13.633"
"6";"47.91";"13.583"
"6";"47.91";"13.313"
"6";"47.91";"13.243"
"6";"47.91";"13.153"
"6";"47.91";"12.973"
"6";"47.91";"12.953"
"6";"47.91";"12.933"
"6";"47.91";"12.643"
"6";"47.91";"12.613"
"6";"47.91";"12.383"
"6";"47.91";"12.033"
"6";"47.91";"11.313"
"6";"47.9";"16.633"
"6";"47.9";"16.213"
"6";"47.9";"16.173"
"6";"47.9";"15.953"
"6";"47.9";"15.773"
"6";"47.9";"14.313"
"6";"47.9";"13.813"
"6";"47.9";"13.543"
"6";"47.9";"13.353"
"6";"47.9";"13.203"
"6";"47.9";"13.083"
"6";"47.9";"12.663"
"6";"47.9";"12.493"
"6";"47.9";"12.433"
"6";"47.9";"12.413"
"6";"47.9";"12.223"
"6";"47.9";"12.183"
"6";"47.9";"11.943"
"6";"47.9";"11.523"
"6";"47.9";"11.423"
"6";"47.9";"11.393"
"6";"47.9";"11.373"
"6";"47.9";"11.353"
"6";"47.89";"16.383"
"6";"47.89";"15.903"
"6";"47.89";"13.793"
"6";"47.89";"13.753"
"6";"47.89";"13.603"
"6";"47.89";"13.383"
"6";"47.89";"13.293"
"6";"47.89";"13.023"
"6";"47.89";"13.003"
"6";"47.89";"12.683"
"6";"47.89";"12.433"
"6";"47.89";"12.133"
"6";"47.89";"11.693"
"6";"47.89";"11.663"
"6";"47.88";"16.703"
"6";"47.88";"16.683"
"6";"47.88";"16.673"
"6";"47.88";"16.653"
"6";"47.88";"16.643"
"6";"47.88";"16.483"
"6";"47.88";"16.222"
"6";"47.88";"13.333"
"6";"47.88";"13.023"
"6";"47.88";"13.013"
"6";"47.88";"12.943"
"6";"47.88";"12.543"
"6";"47.88";"12.383"
"6";"47.88";"12.343"
"6";"47.88";"12.253"
"6";"47.88";"12.243"
"6";"47.88";"12.183"
"6";"47.88";"12.143"
"6";"47.88";"12.093"
"6";"47.88";"11.703"
"6";"47.88";"11.353"
"6";"47.87";"16.663"
"6";"47.87";"16.493"
"6";"47.87";"16.463"
"6";"47.87";"15.993"
"6";"47.87";"15.973"
"6";"47.87";"15.933"
"6";"47.87";"15.873"
"6";"47.87";"15.863"
"6";"47.87";"15.853"
"6";"47.87";"15.513"
"6";"47.87";"13.543"
"6";"47.87";"13.453"
"6";"47.87";"13.323"
"6";"47.87";"13.093"
"6";"47.87";"12.953"
"6";"47.87";"12.893"
"6";"47.87";"12.753"
"6";"47.87";"12.623"
"6";"47.87";"12.493"
"6";"47.87";"12.353"
"6";"47.87";"12.153"
"6";"47.87";"12.123"
"6";"47.87";"12.033"
"6";"47.87";"12.003"
"6";"47.87";"11.963"
"6";"47.87";"11.943"
"6";"47.87";"11.913"
"6";"47.87";"11.733"
"6";"47.87";"11.663"
"6";"47.87";"11.403"
"6";"47.86";"16.513"
"6";"47.86";"16.473"
"6";"47.86";"16.443"
"6";"47.86";"16.373"
"6";"47.86";"15.563"
"6";"47.86";"13.233"
"6";"47.86";"13.213"
"6";"47.86";"13.153"
"6";"47.86";"13.113"
"6";"47.86";"12.963"
"6";"47.86";"12.843"
"6";"47.86";"12.763"
"6";"47.86";"12.463"
"6";"47.86";"12.093"
"6";"47.86";"12.083"
"6";"47.86";"12.023"
"6";"47.86";"11.533"
"6";"47.86";"11.433"
"6";"47.86";"11.413"
"6";"47.86";"11.343"
"6";"47.85";"16.573"
"6";"47.85";"15.963"
"6";"47.85";"15.883"
"6";"47.85";"15.533"
"6";"47.85";"15.473"
"6";"47.85";"14.953"
"6";"47.85";"14.943"
"6";"47.85";"14.263"
"6";"47.85";"13.413"
"6";"47.85";"13.183"
"6";"47.85";"13.123"
"6";"47.85";"13.093"
"6";"47.85";"12.983"
"6";"47.85";"12.663"
"6";"47.85";"12.463"
"6";"47.85";"12.433"
"6";"47.85";"12.393"
"6";"47.85";"12.323"
"6";"47.85";"12.053"
"6";"47.85";"11.463"
"6";"47.85";"11.443"
"6";"47.85";"11.323"
"6";"47.85";"11.253"
"6";"47.84";"16.763"
"6";"47.84";"16.663"
"6";"47.84";"16.553"
"6";"47.84";"15.993"
"6";"47.84";"15.903"
"6";"47.84";"15.863"
"6";"47.84";"15.833"
"6";"47.84";"15.613"
"6";"47.84";"15.573"
"6";"47.84";"14.023"
"6";"47.84";"14.013"
"6";"47.84";"13.893"
"6";"47.84";"13.883"
"6";"47.84";"12.803"
"6";"47.84";"12.743"
"6";"47.84";"12.733"
"6";"47.84";"12.683"
"6";"47.84";"12.673"
"6";"47.84";"12.653"
"6";"47.84";"12.553"
"6";"47.84";"12.543"
"6";"47.84";"12.423"
"6";"47.84";"12.413"
"6";"47.84";"12.383"
"6";"47.84";"12.373"
"6";"47.84";"12.113"
"6";"47.84";"12.093"
"6";"47.84";"12.063"
"6";"47.84";"11.793"
"6";"47.83";"16.763"
"6";"47.83";"16.513"
"6";"47.83";"16.443"
"6";"47.83";"16.423"
"6";"47.83";"16.213"
"6";"47.83";"15.843"
"6";"47.83";"14.993"
"6";"47.83";"14.153"
"6";"47.83";"13.923"
"6";"47.83";"13.873"
"6";"47.83";"13.823"
"6";"47.83";"13.483"
"6";"47.83";"13.203"
"6";"47.83";"13.183"
"6";"47.83";"13.093"
"6";"47.83";"13.023"
"6";"47.83";"12.733"
"6";"47.83";"12.463"
"6";"47.83";"12.403"
"6";"47.83";"12.363"
"6";"47.83";"12.133"
"6";"47.83";"12.053"
"6";"47.83";"12.003"
"6";"47.83";"11.773"
"6";"47.83";"11.563"
"6";"47.83";"11.443"
"6";"47.83";"11.393"
"6";"47.82";"16.713"
"6";"47.82";"16.643"
"6";"47.82";"16.593"
"6";"47.82";"16.373"
"6";"47.82";"15.933"
"6";"47.82";"13.923"
"6";"47.82";"13.913"
"6";"47.82";"13.513"
"6";"47.82";"13.373"
"6";"47.82";"13.363"
"6";"47.82";"13.123"
"6";"47.82";"13.033"
"6";"47.82";"12.933"
"6";"47.82";"12.733"
"6";"47.82";"12.173"
"6";"47.82";"11.793"
"6";"47.82";"11.583"
"6";"47.82";"11.503"
"6";"47.81";"16.663"
"6";"47.81";"16.633"
"6";"47.81";"16.483"
"6";"47.81";"16.473"
"6";"47.81";"14.133"
"6";"47.81";"13.643"
"6";"47.81";"13.353"
"6";"47.81";"13.223"
"6";"47.81";"13.153"
"6";"47.81";"13.143"
"6";"47.81";"13.033"
"6";"47.81";"12.983"
"6";"47.81";"12.853"
"6";"47.81";"12.793"
"6";"47.81";"12.693"
"6";"47.81";"12.423"
"6";"47.81";"11.473"
"6";"47.81";"11.353"
"6";"47.8";"16.673"
"6";"47.8";"16.503"
"6";"47.8";"16.203"
"6";"47.8";"15.773"
"6";"47.8";"15.233"
"6";"47.8";"14.233"
"6";"47.8";"14.163"
"6";"47.8";"13.973"
"6";"47.8";"13.613"
"6";"47.8";"13.463"
"6";"47.8";"13.373"
"6";"47.8";"13.353"
"6";"47.8";"13.213"
"6";"47.8";"13.163"
"6";"47.8";"13.113"
"6";"47.8";"13.083"
"6";"47.8";"13.003"
"6";"47.8";"12.813"
"6";"47.8";"12.753"
"6";"47.8";"12.703"
"6";"47.8";"12.063"
"6";"47.8";"12.053"
"6";"47.8";"11.883"
"6";"47.8";"11.603"
"6";"47.8";"11.583"
"6";"47.8";"11.493"
"6";"47.8";"11.463"
"6";"47.79";"16.733"
"6";"47.79";"16.723"
"6";"47.79";"16.563"
"6";"47.79";"16.513"
"6";"47.79";"16.473"
"6";"47.79";"16.313"
"6";"47.79";"16.033"
"6";"47.79";"15.543"
"6";"47.79";"15.533"
"6";"47.79";"14.203"
"6";"47.79";"14.113"
"6";"47.79";"14.093"
"6";"47.79";"13.923"
"6";"47.79";"13.273"
"6";"47.79";"13.123"
"6";"47.79";"12.943"
"6";"47.79";"12.623"
"6";"47.79";"12.513"
"6";"47.79";"12.463"
"6";"47.79";"12.093"
"6";"47.79";"11.993"
"6";"47.79";"11.513"
"6";"47.79";"11.343"
"6";"47.78";"16.853"
"6";"47.78";"16.833"
"6";"47.78";"16.723"
"6";"47.78";"16.633"
"6";"47.78";"16.573"
"6";"47.78";"16.503"
"6";"47.78";"16.473"
"6";"47.78";"16.363"
"6";"47.78";"16.253"
"6";"47.78";"15.723"
"6";"47.78";"15.243"
"6";"47.78";"15.103"
"6";"47.78";"14.083"
"6";"47.78";"13.783"
"6";"47.78";"13.453"
"6";"47.78";"13.393"
"6";"47.78";"13.353"
"6";"47.78";"13.343"
"6";"47.78";"13.083"
"6";"47.78";"12.943"
"6";"47.78";"12.633"
"6";"47.78";"12.593"
"6";"47.78";"12.533"
"6";"47.78";"12.433"
"6";"47.78";"12.173"
"6";"47.78";"12.043"
"6";"47.78";"11.923"
"6";"47.78";"11.653"
"6";"47.77";"16.533"
"6";"47.77";"16.513"
"6";"47.77";"16.373"
"6";"47.77";"16.313"
"6";"47.77";"15.983"
"6";"47.77";"15.863"
"6";"47.77";"15.683"
"6";"47.77";"15.673"
"6";"47.77";"15.663"
"6";"47.77";"15.103"
"6";"47.77";"14.413"
"6";"47.77";"14.383"
"6";"47.77";"14.103"
"6";"47.77";"14.023"
"6";"47.77";"13.933"
"6";"47.77";"13.573"
"6";"47.77";"13.393"
"6";"47.77";"13.373"
"6";"47.77";"13.153"
"6";"47.77";"12.953"
"6";"47.77";"12.523"
"6";"47.77";"11.973"
"6";"47.77";"11.943"
"6";"47.77";"11.863"
"6";"47.77";"11.663"
"6";"47.77";"11.253"
"6";"47.77";"11.183"
"6";"47.76";"16.843"
"6";"47.76";"16.813"
"6";"47.76";"16.803"
"6";"47.76";"16.693"
"6";"47.76";"16.003"
"6";"47.76";"15.993"
"6";"47.76";"15.753"
"6";"47.76";"15.703"
"6";"47.76";"14.003"
"6";"47.76";"13.583"
"6";"47.76";"13.253"
"6";"47.76";"13.233"
"6";"47.76";"13.203"
"6";"47.76";"13.163"
"6";"47.76";"13.003"
"6";"47.76";"12.963"
"6";"47.76";"12.603"
"6";"47.76";"12.593"
"6";"47.76";"12.193"
"6";"47.76";"12.063"
"6";"47.76";"11.973"
"6";"47.76";"11.953"
"6";"47.76";"11.573"
"6";"47.75";"16.663"
"6";"47.75";"16.653"
"6";"47.75";"16.563"
"6";"47.75";"14.753"
"6";"47.75";"14.213"
"6";"47.75";"14.073"
"6";"47.75";"13.873"
"6";"47.75";"13.273"
"6";"47.75";"13.233"
"6";"47.75";"13.203"
"6";"47.75";"13.183"
"6";"47.75";"13.143"
"6";"47.75";"12.893"
"6";"47.75";"12.643"
"6";"47.75";"12.633"
"6";"47.75";"12.133"
"6";"47.75";"11.593"
"6";"47.74";"16.743"
"6";"47.74";"16.633"
"6";"47.74";"16.273"
"6";"47.74";"16.043"
"6";"47.74";"15.963"
"6";"47.74";"15.703"
"6";"47.74";"15.103"
"6";"47.74";"13.363"
"6";"47.74";"13.293"
"6";"47.74";"13.193"
"6";"47.74";"13.183"
"6";"47.74";"13.173"
"6";"47.74";"13.143"
"6";"47.74";"12.783"
"6";"47.74";"12.653"
"6";"47.74";"11.753"
"6";"47.74";"11.693"
"6";"47.74";"11.613"
"6";"47.73";"16.943"
"6";"47.73";"16.923"
"6";"47.73";"16.783"
"6";"47.73";"16.743"
"6";"47.73";"16.733"
"6";"47.73";"16.573"
"6";"47.73";"16.103"
"6";"47.73";"16.083"
"6";"47.73";"16.053"
"6";"47.73";"15.923"
"6";"47.73";"14.093"
"6";"47.73";"13.473"
"6";"47.73";"13.323"
"6";"47.73";"13.263"
"6";"47.73";"13.153"
"6";"47.73";"13.103"
"6";"47.73";"13.023"
"6";"47.73";"12.843"
"6";"47.73";"12.703"
"6";"47.73";"12.683"
"6";"47.73";"12.463"
"6";"47.73";"11.993"
"6";"47.73";"11.963"
"6";"47.73";"11.763"
"6";"47.72";"16.053"
"6";"47.72";"15.743"
"6";"47.72";"15.163"
"6";"47.72";"15.153"
"6";"47.72";"15.073"
"6";"47.72";"15.043"
"6";"47.72";"14.793"
"6";"47.72";"14.683"
"6";"47.72";"14.113"
"6";"47.72";"13.533"
"6";"47.72";"13.333"
"6";"47.72";"13.303"
"6";"47.72";"13.203"
"6";"47.72";"13.063"
"6";"47.72";"12.853"
"6";"47.72";"12.723"
"6";"47.72";"12.493"
"6";"47.72";"12.483"
"6";"47.72";"12.273"
"6";"47.72";"12.093"
"6";"47.72";"11.943"
"6";"47.72";"11.853"
"6";"47.72";"11.803"
"6";"47.72";"11.673"
"6";"47.71";"16.833"
"6";"47.71";"16.793"
"6";"47.71";"16.683"
"6";"47.71";"16.673"
"6";"47.71";"16.633"
"6";"47.71";"16.143"
"6";"47.71";"15.153"
"6";"47.71";"15.103"
"6";"47.71";"15.053"
"6";"47.71";"14.963"
"6";"47.71";"14.053"
"6";"47.71";"14.033"
"6";"47.71";"13.363"
"6";"47.71";"13.313"
"6";"47.71";"13.123"
"6";"47.71";"13.083"
"6";"47.71";"12.953"
"6";"47.71";"12.473"
"6";"47.71";"12.233"
"6";"47.71";"12.163"
"6";"47.71";"11.693"
"6";"47.7";"16.883"
"6";"47.7";"16.823"
"6";"47.7";"16.813"
"6";"47.7";"16.713"
"6";"47.7";"16.103"
"6";"47.7";"16.063"
"6";"47.7";"15.923"
"6";"47.7";"15.743"
"6";"47.7";"14.273"
"6";"47.7";"13.493"
"6";"47.7";"13.293"
"6";"47.7";"13.183"
"6";"47.7";"12.783"
"6";"47.7";"12.733"
"6";"47.7";"12.713"
"6";"47.7";"12.513"
"6";"47.7";"12.493"
"6";"47.7";"12.483"
"6";"47.7";"12.323"
"6";"47.7";"12.183"
"6";"47.7";"11.963"
"6";"47.7";"11.873"
"6";"47.69";"17.023"
"6";"47.69";"16.853"
"6";"47.69";"16.663"
"6";"47.69";"16.133"
"6";"47.69";"15.993"
"6";"47.69";"15.453"
"6";"47.69";"14.173"
"6";"47.69";"14.163"
"6";"47.69";"14.153"
"6";"47.69";"13.933"
"6";"47.69";"13.463"
"6";"47.69";"13.163"
"6";"47.69";"12.913"
"6";"47.69";"12.753"
"6";"47.69";"12.503"
"6";"47.69";"12.493"
"6";"47.69";"12.423"
"6";"47.69";"12.363"
"6";"47.69";"12.263"
"6";"47.69";"11.973"
"6";"47.69";"11.873"
"6";"47.69";"11.683"
"6";"47.69";"11.663"
"6";"47.68";"17.033"
"6";"47.68";"16.963"
"6";"47.68";"16.943"
"6";"47.68";"16.713"
"6";"47.68";"16.703"
"6";"47.68";"16.673"
"6";"47.68";"16.093"
"6";"47.68";"16.043"
"6";"47.68";"15.243"
"6";"47.68";"14.403"
"6";"47.68";"14.383"
"6";"47.68";"14.173"
"6";"47.68";"14.033"
"6";"47.68";"13.973"
"6";"47.68";"13.543"
"6";"47.68";"13.263"
"6";"47.68";"13.243"
"6";"47.68";"13.203"
"6";"47.68";"13.163"
"6";"47.68";"13.013"
"6";"47.68";"12.413"
"6";"47.68";"12.143"
"6";"47.68";"12.093"
"6";"47.68";"12.003"
"6";"47.68";"11.943"
"6";"47.68";"11.893"
"6";"47.68";"11.653"
"6";"47.67";"17.023"
"6";"47.67";"16.903"
"6";"47.67";"16.893"
"6";"47.67";"16.883"
"6";"47.67";"16.833"
"6";"47.67";"16.813"
"6";"47.67";"16.193"
"6";"47.67";"16.023"
"6";"47.67";"15.503"
"6";"47.67";"15.333"
"6";"47.67";"15.223"
"6";"47.67";"14.333"
"6";"47.67";"14.323"
"6";"47.67";"14.213"
"6";"47.67";"13.993"
"6";"47.67";"13.663"
"6";"47.67";"13.283"
"6";"47.67";"13.023"
"6";"47.67";"12.793"
"6";"47.67";"12.743"
"6";"47.67";"12.483"
"6";"47.67";"12.423"
"6";"47.67";"12.413"
"6";"47.67";"12.363"
"6";"47.67";"12.243"
"6";"47.67";"12.193"
"6";"47.67";"12.143"
"6";"47.67";"11.913"
"6";"47.67";"11.673"
"6";"47.66";"16.963"
"6";"47.66";"16.873"
"6";"47.66";"16.863"
"6";"47.66";"16.853"
"6";"47.66";"16.783"
"6";"47.66";"16.773"
"6";"47.66";"16.053"
"6";"47.66";"15.873"
"6";"47.66";"15.843"
"6";"47.66";"14.933"
"6";"47.66";"14.393"
"6";"47.66";"14.383"
"6";"47.66";"14.363"
"6";"47.66";"14.113"
"6";"47.66";"14.093"
"6";"47.66";"14.003"
"6";"47.66";"13.363"
"6";"47.66";"13.343"
"6";"47.66";"13.313"
"6";"47.66";"13.273"
"6";"47.66";"13.243"
"6";"47.66";"12.593"
"6";"47.66";"12.573"
